Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron
2017-08-02,Meal 4,635.9,17.3,2.3,1.6,11.1,0.0,0.0,16.2,365.8,79.0,8.8,14.9,43.5,16.7,18.9,2.3,5.8
2017-08-02,Snacks,167.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.3,0.9,3.7,0.0,0.0,0.0,0.0
2017-08-03,Meal 1,1036.7,11.9,4.4,0.6,0.0,0.0,0.0,206.5,1303.9,171.5,23.5,70.5,72.7,8.1,91.2,40.5,8.1
2017-08-03,Meal 2,746.4,7.8,2.1,0.0,0.0,0.0,0.0,536.2,455.0,80.0,9.8,15.4,52.8,0.0,11.2,1.4,5.6
2017-08-03,Meal 3,1054.3,11.9,1.9,0.3,0.0,0.0,0.0,699.1,958.4,178.1,12.2,62.8,59.7,35.4,64.4,18.3,8.4
2017-08-04,Meal 1,754.8,10.4,4.1,0.0,0.0,0.0,0.0,201.0,349.7,101.9,19.0,32.7,69.0,4.1,52.5,46.3,5.8
2017-08-04,Meal 2,1618.0,70.9,21.2,0.0,7.5,0.0,0.0,3576.0,0.0,141.4,11.4,22.6,80.2,0.0,0.0,0.0,0.0
2017-08-04,Meal 3,388.2,7.7,4.1,0.0,0.0,0.0,0.0,0.0,404.4,47.1,11.9,31.0,37.0,4.8,68.5,24.0,7.1
2017-08-04,Meal 4,1220.3,46.8,3.8,0.6,0.1,0.0,0.0,300.5,226.8,153.0,11.3,9.6,56.3,16.2,70.4,5.2,17.6
2017-08-05,Meal 1,578.4,9.6,4.0,0.0,0.0,0.0,0.0,201.0,204.0,86.6,14.7,24.1,40.5,2.4,9.6,32.6,2.4
2017-08-05,Meal 2,833.2,23.5,7.6,3.5,7.3,0.0,0.0,1827.3,200.1,106.1,4.8,8.7,56.7,1.6,0.0,31.6,51.9
2017-08-05,Meal 3,1036.8,31.7,5.1,1.7,11.1,0.0,0.0,273.8,1452.2,117.0,19.5,34.3,36.5,701.4,40.2,8.7,14.4
2017-08-05,Snacks,324.3,1.1,0.3,0.0,0.0,0.0,0.0,119.0,145.7,35.0,4.3,27.8,45.2,1.7,42.9,13.7,3.4
2017-08-06,Meal 1,768.8,20.6,0.1,0.0,0.0,0.0,0.0,0.0,553.7,109.5,18.6,47.9,42.3,6.5,62.1,32.9,8.2
2017-08-06,Meal 2,1032.6,42.0,14.8,0.0,0.0,0.0,0.0,1270.0,900.0,102.3,6.2,23.6,56.1,20.0,250.0,95.0,0.0
2017-08-06,Meal 3,696.1,23.2,3.9,1.5,11.1,0.0,0.0,430.4,0.2,78.9,10.0,9.0,40.5,45.0,13.5,4.5,5.1
2017-08-07,Meal 1,843.8,35.9,0.1,0.0,0.0,0.0,0.0,0.0,340.0,87.7,14.6,33.8,45.1,4.0,16.0,28.0,4.0
2017-08-07,Meal 2,759.1,3.3,0.5,0.2,0.0,0.0,0.0,103.5,480.0,72.0,10.8,7.1,79.5,501.0,15.0,4.5,3.0
2017-08-07,Meal 3,394.9,16.0,0.2,0.0,0.0,0.0,0.0,119.0,170.0,43.3,7.3,36.1,20.4,2.0,8.0,8.0,2.0
2017-08-07,Meal 4,810.5,26.1,5.6,2.7,14.5,0.0,396.0,1169.7,122.4,98.3,20.4,22.6,37.8,43.0,9.0,21.3,38.6
2017-08-08,Meal 1,743.8,36.3,0.1,0.0,0.0,0.0,0.0,0.0,145.7,58.3,8.9,10.4,46.0,1.7,42.9,13.7,3.4
2017-08-08,Meal 2,2065.0,37.4,11.6,0.7,0.0,0.0,0.0,2581.6,968.5,225.4,45.4,77.8,176.3,515.9,276.0,47.7,27.6
2017-08-09,Meal 1,914.1,38.3,0.3,0.2,0.0,0.0,0.0,2.0,858.3,98.8,10.9,30.4,47.5,4.1,34.6,14.0,4.1
2017-08-09,Meal 2,1149.0,49.3,11.6,0.0,0.0,0.0,0.0,1.0,0.0,126.4,4.8,9.2,47.4,0.0,0.0,0.0,0.0
2017-08-09,Meal 3,805.0,9.1,0.8,0.2,0.0,0.0,0.0,957.5,185.5,111.7,7.2,28.7,70.1,1.5,24.0,1.5,1.5
2017-08-10,Meal 1,670.7,15.2,1.8,0.2,0.0,0.0,0.0,481.8,921.0,110.7,10.3,40.9,35.1,5.6,38.3,9.8,5.6
2017-08-10,Meal 2,717.5,18.1,6.3,0.8,5.9,0.0,0.0,153.2,0.1,44.3,4.4,5.6,78.2,0.0,0.0,0.0,0.3
2017-08-10,Meal 3,692.0,12.9,1.8,1.3,7.4,0.0,0.0,71.1,1071.1,96.1,12.5,29.6,54.8,337.6,40.3,4.8,6.0
2017-08-11,Meal 1,824.6,5.9,0.5,0.2,0.0,0.0,0.0,120.8,1066.7,144.9,14.6,68.7,57.1,7.3,81.2,23.5,9.0
2017-08-11,Meal 2,487.9,7.3,1.9,0.1,0.0,0.0,0.0,443.7,272.0,53.1,6.8,4.0,35.9,283.9,8.5,2.6,1.7
2017-08-11,Meal 3,694.8,9.4,3.9,0.1,0.0,0.0,16.1,345.7,857.0,100.2,16.1,23.9,32.9,316.0,31.9,23.5,11.9
2017-08-12,Meal 1,666.8,20.6,0.1,0.0,0.0,0.0,0.0,0.0,145.7,81.7,6.6,9.5,42.3,1.7,42.9,13.7,3.4
2017-08-12,Meal 2,665.3,18.4,6.8,1.6,0.8,0.0,32.1,916.5,120.0,104.5,8.5,9.2,23.8,19.3,4.5,51.6,26.7
2017-08-12,Meal 3,703.9,20.0,2.6,1.8,12.6,0.0,0.0,222.8,38.7,76.1,8.6,24.3,55.5,30.5,17.0,3.5,4.1
2017-08-12,Meal 4,186.4,0.9,0.1,0.0,0.0,0.0,0.0,0.0,170.0,17.7,5.0,10.0,28.6,2.0,50.0,14.0,4.0
2017-08-12,Snacks,402.4,18.5,0.2,0.0,0.0,0.0,0.0,171.0,48.6,36.9,6.5,28.1,23.3,0.6,274.3,0.6,1.1
2017-08-13,Meal 1,695.6,6.1,0.4,0.3,0.0,0.0,0.0,2.6,1278.6,128.4,12.9,46.8,41.3,7.3,94.7,16.6,9.3
2017-08-13,Meal 2,1603.1,93.8,22.4,7.9,15.0,0.0,0.0,862.4,797.7,134.4,23.0,38.3,53.4,19.1,28.5,25.4,28.5
2017-08-13,Meal 3,801.4,26.7,4.3,1.6,11.1,0.0,0.0,734.4,328.2,94.6,12.2,12.1,44.4,364.0,19.0,6.0,7.6
2017-08-13,Meal 4,178.7,0.6,0.2,0.1,0.0,0.0,0.0,0.6,250.3,16.7,1.8,8.3,28.2,1.2,10.1,12.6,1.2
2017-08-14,Meal 1,1425.1,43.8,7.3,0.1,0.0,0.0,0.0,1064.9,624.3,197.6,20.9,55.0,64.5,5.6,69.7,49.2,24.6
2017-08-14,Meal 2,922.2,29.7,5.0,5.3,17.1,0.0,0.0,223.0,663.5,73.3,11.5,18.6,77.4,335.2,20.1,5.3,8.3
2017-08-14,Meal 3,124.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,170.0,25.2,10.6,18.8,3.6,2.0,8.0,8.0,2.0
2017-08-15,Meal 1,571.1,5.6,0.2,0.1,0.0,0.0,0.0,1.4,778.0,96.4,9.3,30.2,40.1,4.9,74.5,15.4,6.9
2017-08-15,Meal 2,923.4,34.8,1.9,1.0,7.4,0.0,0.0,200.3,0.1,136.6,6.2,3.7,19.0,0.0,0.0,0.0,0.4
2017-08-15,Meal 3,570.7,11.3,1.7,1.1,7.4,0.0,0.0,534.4,320.1,55.6,8.1,4.7,37.5,335.6,10.0,4.6,12.0
2017-08-15,Snacks,450.9,11.5,4.8,0.0,0.0,0.0,0.0,0.0,170.0,44.2,5.0,10.0,44.9,2.0,50.0,14.0,4.0
2017-08-16,Meal 1,551.8,5.2,0.3,0.0,0.0,0.0,0.0,0.0,145.7,74.3,4.3,27.1,54.6,1.7,42.9,13.7,3.4
2017-08-16,Meal 2,877.9,32.8,7.3,0.0,0.0,0.0,0.0,385.0,0.0,70.2,10.7,13.9,51.6,2.0,240.0,6.0,4.0
2017-08-16,Meal 3,939.7,24.2,2.2,0.0,0.0,0.0,0.0,624.0,0.0,81.3,10.6,10.4,60.4,16.1,5.6,20.7,1.5
2017-08-17,Meal 1,375.4,4.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,18.5,26.1,0.0,0.0,0.0,0.0
2017-08-17,Meal 2,818.0,21.0,5.9,1.3,8.9,0.0,0.0,97.0,448.1,71.0,10.5,6.6,63.6,467.6,14.0,4.2,3.2
2017-08-17,Meal 3,824.1,19.3,2.3,1.6,11.1,0.0,0.0,97.0,448.2,83.0,12.7,18.6,50.6,467.6,274.0,4.2,3.4
2017-08-17,Snacks,434.4,26.2,6.0,0.0,0.0,0.0,0.0,465.1,0.0,1.6,2.3,0.9,46.8,1.6,0.0,1.6,9.6
2017-08-18,Meal 2,1735.0,66.2,1.3,0.2,0.0,0.0,0.0,42.1,1039.7,193.5,50.1,48.2,81.4,5.9,78.9,15.8,7.6
2017-08-18,Meal 3,1524.7,69.9,22.8,4.7,33.1,0.0,184.0,834.7,1998.4,117.1,11.8,25.7,74.1,867.1,11.5,24.6,46.8
2017-08-18,Snacks,418.2,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,34.5,0.0,0.0,3.9,0.0,0.0,0.0,0.0
2017-08-19,Meal 1,819.2,22.7,6.5,0.6,0.4,0.0,32.1,933.6,1022.0,115.2,1.7,42.3,36.6,24.1,413.3,42.1,11.8
2017-08-19,Meal 2,509.2,20.6,10.1,2.0,4.1,0.0,219.1,1111.7,259.8,53.6,5.5,8.7,24.3,12.9,35.7,31.9,24.1
2017-08-19,Meal 3,253.2,3.9,1.6,0.3,0.2,0.0,8.6,187.4,25.0,21.5,0.6,0.5,34.5,1.1,0.0,12.4,5.3
2017-08-19,Meal 4,758.7,16.8,8.1,1.6,1.0,0.0,36.4,1619.5,972.1,117.4,9.2,48.2,30.0,51.3,142.4,40.5,24.7
2017-08-19,Snacks,588.0,20.8,2.4,4.7,12.7,0.0,0.0,447.3,0.0,45.1,3.1,0.5,9.4,0.0,0.0,0.0,0.0
2017-08-20,Meal 1,916.1,24.8,13.3,2.0,3.8,0.0,59.4,1419.9,167.0,136.9,3.9,64.5,31.7,10.9,0.0,55.9,27.0
2017-08-20,Meal 2,1872.2,81.4,25.6,2.4,19.6,0.0,370.2,2012.5,600.4,162.1,8.0,15.6,68.2,13.7,6.0,40.6,42.6
2017-08-20,Meal 3,3764.5,150.0,0.0,0.0,0.0,0.0,0.0,36.4,0.0,303.6,0.0,0.0,101.8,0.0,0.0,0.0,0.0
2017-08-20,Snacks,381.5,13.1,5.3,0.0,0.0,0.0,0.0,20.0,0.0,28.2,1.7,13.7,28.7,0.0,0.0,0.0,0.0
2017-08-21,Meal 1,373.5,11.5,3.1,0.1,0.1,0.0,0.0,363.7,744.0,63.0,0.7,45.3,5.0,14.9,310.0,4.1,4.1
2017-08-21,Meal 2,846.0,27.0,16.4,0.5,0.5,0.0,0.0,390.0,0.2,97.7,3.0,23.5,27.8,0.0,0.0,10.0,20.0
2017-08-21,Meal 3,863.5,40.3,16.5,0.0,0.0,0.0,0.0,682.3,0.0,98.7,3.4,38.8,25.7,0.0,0.0,0.0,0.0
2017-08-21,Snacks,648.3,30.4,5.9,0.0,1.1,0.3,162.0,677.2,0.7,73.6,4.5,47.6,19.6,0.0,0.0,40.5,0.0
2017-08-22,Meal 1,427.3,4.5,0.1,0.1,0.0,0.0,0.0,0.9,597.4,91.4,8.8,32.3,11.0,4.3,25.4,10.5,4.3
2017-08-22,Meal 2,424.2,14.8,6.4,2.2,3.2,0.0,0.0,201.2,0.0,38.8,4.4,0.6,34.3,9.5,0.0,15.9,0.0
2017-08-22,Meal 3,790.6,22.4,3.9,1.6,11.1,0.0,0.0,482.0,448.2,87.1,11.6,6.6,39.4,467.6,14.0,4.2,3.4
2017-08-22,Meal 4,610.2,24.5,0.4,0.0,0.0,0.0,65.0,1190.0,0.0,16.1,0.0,4.6,2.7,0.0,0.0,0.0,0.0
2017-08-22,Snacks,313.9,9.7,5.5,0.8,2.6,0.0,21.5,222.6,297.4,40.8,5.6,22.6,20.1,10.0,29.5,1.7,3.5
2017-08-23,Meal 1,674.7,21.0,0.2,0.1,0.0,0.0,0.0,0.9,539.1,81.9,9.4,22.6,43.2,3.6,58.7,14.6,5.3
2017-08-23,Meal 2,1071.2,31.6,5.6,1.7,11.1,0.0,0.0,599.0,745.6,85.4,10.9,24.0,82.2,369.3,26.8,4.2,4.7
2017-08-23,Meal 3,658.4,15.8,1.6,1.0,7.4,0.0,0.0,0.3,204.1,112.6,6.0,29.0,15.9,2.4,9.6,9.6,2.8
2017-08-23,Snacks,385.0,8.3,4.5,0.2,0.1,0.0,0.0,467.0,599.4,40.2,5.9,23.1,41.2,3.5,22.8,2.5,12.5
2017-08-24,Meal 1,502.8,4.6,0.1,0.1,0.1,0.0,0.0,1.0,410.0,81.9,9.1,29.2,38.1,2.4,16.6,21.6,3.4
2017-08-24,Meal 2,1292.7,41.8,6.7,1.9,12.6,0.0,0.0,117.8,748.2,122.7,20.1,44.4,77.3,570.2,26.6,14.7,6.4
2017-08-24,Meal 3,347.4,10.1,5.5,1.1,2.5,0.0,21.5,473.0,63.4,50.9,1.5,17.9,5.0,5.0,0.0,9.4,12.8
2017-08-24,Meal 4,780.0,28.5,8.0,2.8,15.7,0.0,21.5,211.1,1263.6,100.1,16.8,20.7,37.0,546.4,36.6,6.2,12.6
2017-08-25,Meal 1,520.8,5.0,0.1,0.0,0.0,0.0,0.0,0.0,386.1,85.1,11.4,29.9,38.8,4.5,63.2,23.7,6.7
2017-08-25,Meal 2,1624.8,75.1,26.1,2.3,12.7,0.0,21.5,566.2,1461.5,123.8,20.0,27.9,83.8,363.8,40.2,35.4,16.1
2017-08-25,Meal 3,1214.3,49.5,10.0,0.0,0.0,0.0,0.0,2034.1,0.0,146.0,19.3,13.9,38.2,15.0,158.5,1.5,1.5
2017-08-25,Snacks,356.0,20.0,0.3,0.0,0.0,0.0,0.0,38.0,204.0,38.8,10.4,21.1,5.5,2.4,9.6,9.6,2.4
2017-08-26,Meal 1,439.8,5.1,0.1,0.0,0.0,0.0,0.0,0.0,218.6,62.4,6.4,12.9,39.0,2.6,64.3,14.6,5.1
2017-08-26,Meal 2,307.8,3.2,0.8,0.7,0.3,0.0,0.0,827.4,51.0,34.1,2.7,4.0,37.1,16.6,4.5,10.8,21.8
2017-08-26,Meal 3,3196.3,90.0,0.0,0.0,0.0,0.0,0.0,10.3,230.7,274.5,0.0,0.0,242.8,0.0,0.0,1.6,4.9
2017-08-26,Snacks,832.0,34.1,15.4,0.0,0.0,0.0,0.0,38.0,0.0,93.4,7.6,35.2,33.6,0.0,0.0,0.0,0.0
2017-08-27,Meal 1,1025.1,37.9,13.5,3.0,4.3,0.0,436.0,2290.1,252.2,100.8,4.1,21.6,74.7,15.6,6.0,24.3,36.9
2017-08-27,Meal 2,1087.7,48.7,13.7,10.7,17.1,0.0,47.2,724.5,417.8,52.9,6.9,1.4,30.0,7.8,0.0,45.3,22.1
2017-08-27,Meal 4,2059.3,90.8,14.4,0.3,1.6,0.7,690.3,1072.2,696.7,251.1,17.7,57.6,60.9,353.5,39.9,16.0,29.3
2017-08-28,Meal 1,804.8,36.7,11.2,2.2,9.4,0.0,228.0,956.1,333.2,60.6,5.2,10.3,59.3,21.8,21.0,8.7,14.6
2017-08-28,Meal 2,1076.1,36.2,3.7,0.1,0.0,0.0,0.0,1113.9,576.2,122.8,11.4,38.9,67.9,4.0,69.4,15.0,6.2
2017-08-28,Meal 3,1400.9,41.6,9.4,2.1,11.2,0.0,118.4,156.7,1626.1,159.7,23.7,40.0,67.2,715.4,88.3,10.5,13.4
2017-08-29,Meal 1,539.8,10.8,4.3,0.1,0.0,0.0,0.0,354.2,500.7,58.3,4.6,29.2,55.4,2.4,20.2,1.2,2.4
2017-08-29,Meal 2,658.0,17.8,2.3,1.7,11.1,0.0,0.0,129.3,2174.2,57.5,7.4,15.1,52.1,601.2,18.0,5.4,4.2
2017-08-29,Meal 3,270.1,0.9,0.3,0.0,0.0,0.0,0.0,153.0,229.5,16.8,3.0,15.4,45.2,16.5,39.0,13.5,3.0
2017-08-29,Meal 4,1061.2,28.1,7.7,2.9,14.7,0.0,21.5,228.7,1117.1,123.8,19.1,17.5,54.6,631.7,39.0,7.1,11.7
2017-08-30,Meal 1,693.4,6.0,0.4,0.3,0.0,0.0,0.0,2.8,1301.6,128.1,12.0,46.3,41.2,7.0,83.2,16.2,8.5
2017-08-30,Meal 2,1112.9,47.2,13.3,2.3,15.6,0.0,0.0,1756.7,515.4,94.5,11.1,16.4,74.2,537.7,16.1,4.8,4.0
2017-08-30,Meal 3,513.2,9.1,2.3,0.0,0.0,0.0,0.0,0.0,0.0,61.6,6.2,0.5,45.0,0.0,0.0,0.0,0.0
2017-08-30,Snacks,570.2,30.9,4.7,0.5,3.7,0.0,0.0,201.7,510.1,34.2,4.1,10.0,42.7,0.0,0.0,0.0,0.2
2017-08-31,Meal 1,870.4,35.6,11.6,0.0,0.0,0.0,0.0,568.8,0.0,64.7,1.6,7.1,73.1,0.0,0.0,0.0,0.0
2017-08-31,Meal 2,586.4,16.6,0.1,0.0,0.0,0.0,0.0,0.0,157.9,71.3,13.1,10.2,37.8,1.9,46.4,13.9,3.7
2017-08-31,Meal 3,940.0,39.1,9.1,2.1,8.1,0.0,521.4,1328.5,160.9,89.4,12.0,5.9,53.7,12.6,0.0,6.3,12.8
2017-08-31,Snacks,78.0,0.7,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.7,5.7,5.1,4.2,15.0,4.5,1.5,1.5
2017-09-01,Meal 1,678.7,14.4,4.1,0.0,0.0,0.0,0.0,200.0,0.0,76.7,1.0,23.3,61.7,0.0,0.0,0.0,0.0
2017-09-01,Meal 2,907.4,40.4,4.3,1.7,11.1,0.0,0.0,282.0,1560.1,88.1,16.1,22.0,49.7,1418.1,28.5,14.1,13.1
2017-09-01,Meal 3,743.5,25.8,10.0,1.6,4.4,0.0,521.4,1234.3,318.7,44.3,8.3,13.9,83.7,14.5,46.4,20.2,16.3
2017-09-01,Snacks,167.1,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,21.8,18.8,0.0,0.0,0.0,0.0
2017-09-02,Meal 1,950.8,25.5,4.9,0.0,0.0,0.0,0.0,235.0,60.8,95.0,5.2,16.5,88.1,0.7,17.9,12.7,1.4
2017-09-02,Meal 2,873.2,19.8,2.9,1.2,7.4,0.0,0.0,320.4,515.3,98.5,14.3,18.0,46.7,555.7,21.5,6.6,5.4
2017-09-02,Meal 3,644.0,12.4,1.5,1.2,7.4,0.0,0.0,156.3,640.1,86.9,14.0,13.0,48.2,686.0,25.4,7.8,6.2
2017-09-02,Snacks,234.8,2.1,0.1,0.4,0.0,0.0,0.0,3.1,442.8,57.0,8.9,39.3,2.4,3.7,180.1,3.1,6.2
2017-09-03,Meal 1,1185.8,31.3,4.4,0.4,0.0,0.0,0.0,356.5,1001.7,163.3,18.7,74.1,70.9,7.5,67.5,13.1,9.5
2017-09-03,Meal 2,829.5,32.8,10.1,1.5,11.1,0.9,54.3,980.5,210.2,99.2,13.6,17.3,33.1,33.0,22.7,21.4,30.8
2017-09-03,Meal 3,651.8,13.2,2.3,1.2,7.8,0.0,5.0,1879.0,878.1,87.0,15.2,10.1,49.1,520.2,24.0,17.9,13.0
2017-09-04,Meal 1,450.1,11.7,4.6,0.0,0.0,0.0,0.0,0.0,204.1,70.2,6.0,23.2,19.3,2.4,9.6,9.6,2.4
2017-09-04,Meal 2,736.6,11.8,1.6,1.2,7.4,0.0,0.0,165.9,950.2,108.3,17.1,43.8,54.4,803.7,77.6,21.3,9.5
2017-09-04,Meal 3,478.5,20.1,5.9,3.1,8.6,0.0,521.4,867.1,235.9,52.6,1.8,14.8,24.8,12.6,0.0,17.6,28.6
2017-09-04,Meal 4,557.3,9.0,1.5,0.0,0.0,0.0,0.0,882.9,0.0,38.7,8.5,6.8,77.0,35.6,0.0,20.4,19.8
2017-09-05,Meal 1,490.8,20.2,6.0,3.2,8.6,0.0,521.4,901.1,240.9,55.1,1.9,14.9,25.2,12.6,0.0,18.3,29.6
2017-09-05,Meal 2,711.1,27.6,9.5,2.6,7.3,0.0,521.4,862.7,205.8,57.4,2.1,21.2,60.0,12.6,0.0,13.1,22.2
2017-09-05,Meal 3,563.8,12.0,4.3,0.0,0.0,0.0,0.0,0.0,408.0,99.2,12.0,38.4,20.5,4.8,19.2,19.2,4.8
2017-09-05,Meal 4,961.0,17.8,2.4,1.7,11.1,0.0,0.0,300.7,544.2,101.6,15.0,19.6,60.8,597.8,26.0,8.1,7.0
2017-09-06,Meal 1,667.4,14.7,4.0,0.2,0.0,0.0,0.0,202.0,154.0,87.8,5.8,27.0,49.0,2.0,32.0,2.0,4.0
2017-09-06,Meal 2,543.8,20.6,6.0,2.1,8.1,0.0,521.4,876.3,160.9,28.8,1.8,15.5,60.2,12.6,0.0,18.3,12.8
2017-09-06,Meal 3,345.9,7.8,4.6,0.1,0.0,0.0,0.0,153.7,456.1,46.6,7.0,31.1,26.1,3.4,19.5,8.7,3.4
2017-09-06,Meal 4,679.1,9.6,1.6,0.3,0.0,0.0,0.0,886.6,401.6,89.5,14.1,31.3,57.4,38.5,35.5,10.6,24.2
2017-09-06,Snacks,301.2,4.8,1.9,1.0,1.6,0.0,6.5,40.5,761.3,66.3,9.6,28.5,6.2,11.4,46.5,2.3,8.4
2017-09-07,Meal 1,784.6,14.4,4.1,0.1,0.0,0.0,0.0,200.7,626.1,122.1,13.0,48.5,48.3,5.4,27.5,16.7,5.4
2017-09-07,Meal 2,574.9,29.6,10.4,2.1,8.1,0.0,521.4,876.6,160.9,34.1,2.2,21.5,42.3,12.6,0.0,40.3,12.8
2017-09-07,Meal 3,495.2,15.2,5.2,1.6,4.4,0.0,521.4,876.1,398.8,58.9,8.8,37.9,32.6,15.4,11.2,17.5,15.4
2017-09-07,Meal 4,1168.6,25.0,5.9,2.4,13.4,0.0,12.9,316.8,680.6,127.6,15.6,22.0,90.5,344.0,21.0,3.1,6.6
2017-09-08,Meal 1,690.4,9.6,4.0,0.0,0.0,0.0,0.0,510.0,442.0,117.4,21.7,46.5,40.5,5.2,20.8,38.1,5.2
2017-09-08,Meal 2,398.8,19.2,5.7,2.0,7.4,0.0,521.4,812.3,160.8,23.2,1.8,11.1,32.6,12.6,0.0,6.3,12.7
2017-09-08,Meal 3,1345.0,42.1,9.5,0.0,0.0,0.0,0.0,1054.0,0.0,182.7,10.0,12.9,52.1,0.0,0.0,0.0,0.0
2017-09-08,Meal 4,446.7,20.9,5.8,2.4,10.3,0.0,521.4,305.9,160.9,40.9,4.2,11.6,23.0,26.1,4.1,7.7,14.3
2017-09-09,Meal 1,607.0,5.2,0.3,0.3,0.0,0.0,0.0,2.8,1350.2,137.3,13.4,55.2,12.9,7.6,55.5,10.8,7.6
2017-09-09,Meal 2,579.3,26.3,10.0,2.2,7.0,0.0,521.4,813.8,276.3,44.2,5.4,26.1,42.3,14.1,24.0,7.8,15.7
2017-09-09,Meal 3,1160.1,38.4,12.4,0.4,0.2,0.0,0.0,945.1,32.0,136.2,9.5,36.6,43.7,0.0,0.0,4.8,6.7
2017-09-09,Meal 4,766.8,28.3,2.1,0.1,0.0,0.0,0.0,389.0,429.2,73.3,5.4,22.5,51.7,2.0,17.3,1.0,2.0
2017-09-10,Meal 1,233.4,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8,0.0,0.0,10.1,0.0,0.0,0.0,0.0
2017-09-10,Meal 2,388.5,17.8,5.6,2.7,7.4,0.0,521.4,646.4,212.8,36.0,1.2,9.9,23.1,12.6,0.0,14.1,23.6
2017-09-10,Meal 3,789.2,23.5,5.9,3.4,5.6,0.0,20.0,597.6,266.8,128.3,7.6,71.2,7.7,2.0,8.2,198.8,11.3
2017-09-10,Meal 4,1118.4,49.2,3.8,0.7,5.2,0.0,65.0,1190.2,0.1,60.8,5.0,0.0,29.8,0.0,0.0,0.0,0.3
2017-09-11,Meal 1,370.2,5.2,0.4,0.0,0.0,0.0,0.0,465.1,0.0,39.8,0.0,0.0,41.8,1.6,0.0,1.6,9.6
2017-09-11,Meal 2,822.9,43.8,15.6,4.5,14.5,0.0,1056.0,1266.9,367.9,44.5,2.8,11.9,63.9,25.6,0.0,19.1,34.7
2017-09-11,Meal 3,743.0,30.7,6.2,0.0,0.0,0.0,0.0,3.4,0.0,55.4,13.0,20.3,55.0,0.0,0.0,12.0,0.0
2017-09-11,Meal 4,904.4,17.5,4.9,0.1,0.0,0.0,157.6,1903.4,320.0,111.7,9.4,17.6,73.0,334.0,10.0,3.0,2.0
2017-09-12,Meal 1,1046.9,32.1,12.4,0.0,0.0,0.0,0.0,200.0,0.0,107.8,11.5,35.5,77.6,0.0,0.0,0.0,0.0
2017-09-12,Meal 2,679.6,19.0,5.8,2.0,7.0,0.0,521.4,812.3,500.8,84.1,11.8,59.4,46.7,16.6,16.0,22.3,16.7
2017-09-12,Meal 3,386.5,4.2,1.1,0.0,0.0,0.0,0.0,4.3,0.0,38.2,4.7,10.3,46.2,0.0,0.0,12.0,0.0
2017-09-12,Meal 4,413.4,10.6,1.4,1.1,7.4,0.0,0.0,94.5,775.1,70.6,11.7,15.5,8.3,334.0,21.2,4.4,8.0
2017-09-13,Meal 1,882.4,26.1,9.6,0.0,0.0,0.0,0.0,200.0,0.0,91.8,8.0,26.0,67.6,0.0,0.0,0.0,0.0
2017-09-13,Meal 2,661.5,28.8,5.8,0.0,0.0,0.0,0.0,70.0,170.0,70.7,9.8,19.8,33.6,2.0,8.0,8.0,2.0
2017-09-13,Meal 3,576.0,22.3,6.8,2.3,8.7,0.0,594.0,835.3,183.3,42.4,1.8,29.6,51.2,14.4,0.0,7.2,14.6
2017-09-13,Meal 4,469.1,25.0,6.9,2.3,8.7,0.0,594.0,835.7,183.3,23.2,2.6,11.4,36.3,14.4,0.0,47.7,14.6
2017-09-14,Meal 1,1038.4,26.5,9.6,0.0,0.0,0.0,0.0,200.0,0.0,116.8,15.4,35.4,77.0,0.0,0.0,0.0,0.0
2017-09-14,Meal 2,774.3,38.2,11.6,4.0,14.5,0.0,1056.0,1546.2,325.9,42.2,3.5,19.1,64.6,25.6,0.0,12.8,25.9
2017-09-14,Meal 3,595.0,25.6,1.3,0.8,5.5,0.0,0.0,0.2,0.1,26.6,9.7,10.3,61.1,0.0,0.0,0.0,0.3
2017-09-15,Meal 1,1049.4,41.8,9.6,0.0,0.0,0.0,0.0,200.0,0.0,93.4,10.3,26.9,71.3,0.0,0.0,0.0,0.0
2017-09-15,Meal 2,1115.0,33.5,11.9,0.1,0.0,0.0,0.0,1523.6,429.2,132.5,17.4,48.2,66.6,4.4,17.3,10.7,20.1
2017-09-15,Meal 3,220.6,9.0,1.2,0.8,5.5,0.0,0.0,0.2,0.1,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.3
2017-09-15,Meal 4,1233.6,21.2,3.8,1.4,3.2,0.0,0.0,1334.6,50.0,190.8,5.8,44.3,43.6,5.3,5.3,2.4,12.0
2017-09-16,Meal 1,553.4,14.1,4.0,0.0,0.0,0.0,0.0,200.0,0.0,59.8,1.0,7.0,47.6,0.0,0.0,0.0,0.0
2017-09-16,Meal 2,844.8,39.4,7.8,2.7,7.5,0.0,594.0,808.3,225.2,82.6,8.5,9.5,43.1,14.4,0.0,13.5,23.3
